text
"In 1993, Manchester United won the championship with 1222 goals. The runner-up was Aston Villa."
"On 2007-11-03, Newcastle Utd played against Portsmouth. The match ended 1-4 with A as the final result."
"On 2007-11-03, Everton played against Birmingham City. The match ended 3-1 with H as the final result."
"On 2007-11-03, Blackburn played against Liverpool. The match ended 0-0 with D as the final result."
"On 2007-11-03, Middlesbrough played against Tottenham. The match ended 1-1 with D as the final result."
"On 2007-11-03, Wigan Athletic played against Chelsea. The match ended 0-2 with A as the final result."
"On 2007-11-03, Arsenal played against Manchester Utd. The match ended 2-2 with D as the final result."
"On 2007-11-04, West Ham played against Bolton. The match ended 1-1 with D as the final result."
"On 2007-11-05, Manchester City played against Sunderland. The match ended 1-0 with H as the final result."
"On 2007-11-10, Liverpool played against Fulham. The match ended 2-0 with H as the final result."
"On 2007-11-10, Derby County played against West Ham. The match ended 0-5 with A as the final result."
"On 2007-11-10, Sunderland played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2007-11-11, Manchester Utd played against Blackburn. The match ended 2-0 with H as the final result."
"On 2007-11-11, Bolton played against Middlesbrough. The match ended 0-0 with D as the final result."
"On 2007-11-11, Birmingham City played against Aston Villa. The match ended 1-2 with A as the final result."
"On 2007-11-11, Portsmouth played against Manchester City. The match ended 0-0 with D as the final result."
"On 2007-11-11, Tottenham played against Wigan Athletic. The match ended 4-0 with H as the final result."
"On 2007-11-11, Chelsea played against Everton. The match ended 1-1 with D as the final result."
"On 2007-11-12, Reading played against Arsenal. The match ended 1-3 with A as the final result."
"On 2007-11-24, Birmingham City played against Portsmouth. The match ended 0-2 with A as the final result."
"On 2007-11-24, Manchester City played against Reading. The match ended 2-1 with H as the final result."
"On 2007-11-24, Arsenal played against Wigan Athletic. The match ended 2-0 with H as the final result."
"On 2007-11-24, Everton played against Sunderland. The match ended 7-1 with H as the final result."
"On 2007-11-24, Bolton played against Manchester Utd. The match ended 1-0 with H as the final result."
"On 2007-11-24, Newcastle Utd played against Liverpool. The match ended 0-3 with A as the final result."
"On 2007-11-24, Derby County played against Chelsea. The match ended 0-2 with A as the final result."
"On 2007-11-24, Middlesbrough played against Aston Villa. The match ended 0-3 with A as the final result."
"On 2007-11-25, West Ham played against Tottenham. The match ended 1-1 with D as the final result."
"On 2007-11-25, Fulham played against Blackburn. The match ended 2-2 with D as the final result."
"On 2007-11-28, Blackburn played against Aston Villa. The match ended 0-4 with A as the final result."
"On 2007-12-01, Chelsea played against West Ham. The match ended 1-0 with H as the final result."
"On 2007-12-01, Portsmouth played against Everton. The match ended 0-0 with D as the final result."
"On 2007-12-01, Sunderland played against Derby County. The match ended 1-0 with H as the final result."
"On 2007-12-01, Wigan Athletic played against Manchester City. The match ended 1-1 with D as the final result."
"On 2007-12-01, Blackburn played against Newcastle Utd. The match ended 3-1 with H as the final result."
"On 2007-12-01, Reading played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2007-12-01, Aston Villa played against Arsenal. The match ended 1-2 with A as the final result."
"On 2007-12-02, Liverpool played against Bolton. The match ended 4-0 with H as the final result."
"On 2007-12-02, Tottenham played against Birmingham City. The match ended 2-3 with A as the final result."
"On 2007-12-03, Manchester Utd played against Fulham. The match ended 2-0 with H as the final result."
"On 2007-12-05, Newcastle Utd played against Arsenal. The match ended 1-1 with D as the final result."
"On 2007-12-08, Reading played against Liverpool. The match ended 3-1 with H as the final result."
"On 2007-12-08, Everton played against Fulham. The match ended 3-0 with H as the final result."
"On 2007-12-08, Manchester Utd played against Derby County. The match ended 4-1 with H as the final result."
"On 2007-12-08, Chelsea played against Sunderland. The match ended 2-0 with H as the final result."
"On 2007-12-08, Newcastle Utd played against Birmingham City. The match ended 2-1 with H as the final result."
"On 2007-12-08, Aston Villa played against Portsmouth. The match ended 1-3 with A as the final result."
"On 2007-12-09, Blackburn played against West Ham. The match ended 0-1 with A as the final result."
"On 2007-12-09, Tottenham played against Manchester City. The match ended 2-1 with H as the final result."
"On 2007-12-09, Middlesbrough played against Arsenal. The match ended 2-1 with H as the final result."
"On 2007-12-09, Bolton played against Wigan Athletic. The match ended 4-1 with H as the final result."
"On 2007-12-15, Manchester City played against Bolton. The match ended 4-2 with H as the final result."
"On 2007-12-15, West Ham played against Everton. The match ended 0-2 with A as the final result."
"On 2007-12-15, Birmingham City played against Reading. The match ended 1-1 with D as the final result."
"On 2007-12-15, Derby County played against Middlesbrough. The match ended 0-1 with A as the final result."
"On 2007-12-15, Wigan Athletic played against Blackburn. The match ended 5-3 with H as the final result."
"On 2007-12-15, Sunderland played against Aston Villa. The match ended 1-1 with D as the final result."
"On 2007-12-15, Portsmouth played against Tottenham. The match ended 0-1 with A as the final result."
"On 2007-12-15, Fulham played against Newcastle Utd. The match ended 0-1 with A as the final result."
"On 2007-12-16, Liverpool played against Manchester Utd. The match ended 0-1 with A as the final result."
"On 2007-12-16, Arsenal played against Chelsea. The match ended 1-0 with H as the final result."
"On 2007-12-22, Aston Villa played against Manchester City. The match ended 1-1 with D as the final result."
"On 2007-12-22, Bolton played against Birmingham City. The match ended 3-0 with H as the final result."
"On 2007-12-22, Reading played against Sunderland. The match ended 2-1 with H as the final result."
"On 2007-12-22, Liverpool played against Portsmouth. The match ended 4-1 with H as the final result."
"On 2007-12-22, Middlesbrough played against West Ham. The match ended 1-2 with A as the final result."
"On 2007-12-22, Arsenal played against Tottenham. The match ended 2-1 with H as the final result."
"On 2007-12-22, Fulham played against Wigan Athletic. The match ended 1-1 with D as the final result."
"On 2007-12-23, Manchester Utd played against Everton. The match ended 2-1 with H as the final result."
"On 2007-12-23, Newcastle Utd played against Derby County. The match ended 2-2 with D as the final result."
"On 2007-12-23, Blackburn played against Chelsea. The match ended 0-1 with A as the final result."
"On 2007-12-26, Chelsea played against Aston Villa. The match ended 4-4 with D as the final result."
"On 2007-12-26, Wigan Athletic played against Newcastle Utd. The match ended 1-0 with H as the final result."
"On 2007-12-26, Everton played against Bolton. The match ended 2-0 with H as the final result."
"On 2007-12-26, West Ham played against Reading. The match ended 1-1 with D as the final result."
"On 2007-12-26, Birmingham City played against Middlesbrough. The match ended 3-0 with H as the final result."
"On 2007-12-26, Tottenham played against Fulham. The match ended 5-1 with H as the final result."
"On 2007-12-26, Portsmouth played against Arsenal. The match ended 0-0 with D as the final result."
"On 2007-12-26, Derby County played against Liverpool. The match ended 1-2 with A as the final result."
"On 2007-12-26, Sunderland played against Manchester Utd. The match ended 0-4 with A as the final result."
"On 2007-12-27, Manchester City played against Blackburn. The match ended 2-2 with D as the final result."
"On 2007-12-29, Everton played against Arsenal. The match ended 1-4 with A as the final result."
"On 2007-12-29, Sunderland played against Bolton. The match ended 3-1 with H as the final result."
"On 2007-12-29, Birmingham City played against Fulham. The match ended 1-1 with D as the final result."
"On 2007-12-29, Chelsea played against Newcastle Utd. The match ended 2-1 with H as the final result."
"On 2007-12-29, Portsmouth played against Middlesbrough. The match ended 0-1 with A as the final result."
"On 2007-12-29, Tottenham played against Reading. The match ended 6-4 with H as the final result."
"On 2007-12-29, West Ham played against Manchester Utd. The match ended 2-1 with H as the final result."
"On 2007-12-29, Wigan Athletic played against Aston Villa. The match ended 1-2 with A as the final result."
"On 2007-12-30, Derby County played against Blackburn. The match ended 1-2 with A as the final result."
"On 2007-12-30, Manchester City played against Liverpool. The match ended 0-0 with D as the final result."
"On 2008-01-01, Arsenal played against West Ham. The match ended 2-0 with H as the final result."
"On 2008-01-01, Aston Villa played against Tottenham. The match ended 2-1 with H as the final result."
"On 2008-01-01, Fulham played against Chelsea. The match ended 1-2 with A as the final result."
"On 2008-01-01, Middlesbrough played against Everton. The match ended 0-2 with A as the final result."
"On 2008-01-01, Reading played against Portsmouth. The match ended 0-2 with A as the final result."
"On 2008-01-01, Manchester Utd played against Birmingham City. The match ended 1-0 with H as the final result."
"On 2008-01-02, Bolton played against Derby County. The match ended 1-0 with H as the final result."
"On 2008-01-02, Liverpool played against Wigan Athletic. The match ended 1-1 with D as the final result."
"On 2008-01-02, Blackburn played against Sunderland. The match ended 1-0 with H as the final result."
"On 2008-01-02, Newcastle Utd played against Manchester City. The match ended 0-2 with A as the final result."
"On 2008-01-12, Aston Villa played against Reading. The match ended 3-1 with H as the final result."
"On 2008-01-12, Derby County played against Wigan Athletic. The match ended 0-1 with A as the final result."
"On 2008-01-12, Everton played against Manchester City. The match ended 1-0 with H as the final result."
"On 2008-01-12, Manchester Utd played against Newcastle Utd. The match ended 6-0 with H as the final result."
"On 2008-01-12, West Ham played against Fulham. The match ended 2-1 with H as the final result."
"On 2008-01-12, Chelsea played against Tottenham. The match ended 2-0 with H as the final result."
"On 2008-01-12, Arsenal played against Birmingham City. The match ended 1-1 with D as the final result."
"On 2008-01-12, Middlesbrough played against Liverpool. The match ended 1-1 with D as the final result."
"On 2008-01-13, Sunderland played against Portsmouth. The match ended 2-0 with H as the final result."
"On 2008-01-13, Bolton played against Blackburn. The match ended 1-2 with A as the final result."
"On 2008-01-19, Birmingham City played against Chelsea. The match ended 0-1 with A as the final result."
"On 2008-01-19, Blackburn played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2008-01-19, Tottenham played against Sunderland. The match ended 2-0 with H as the final result."
"On 2008-01-19, Portsmouth played against Derby County. The match ended 3-1 with H as the final result."
"On 2008-01-19, Fulham played against Arsenal. The match ended 0-3 with A as the final result."
"On 2008-01-19, Newcastle Utd played against Bolton. The match ended 0-0 with D as the final result."
"On 2008-01-19, Reading played against Manchester Utd. The match ended 0-2 with A as the final result."
"On 2008-01-20, Wigan Athletic played against Everton. The match ended 1-2 with A as the final result."
"On 2008-01-20, Manchester City played against West Ham. The match ended 1-1 with D as the final result."
"On 2008-01-21, Liverpool played against Aston Villa. The match ended 2-2 with D as the final result."
"On 2008-01-26, Aston Villa played against Blackburn. The match ended 1-1 with D as the final result."
"On 2008-01-29, Sunderland played against Birmingham City. The match ended 2-0 with H as the final result."
"On 2008-01-29, Bolton played against Fulham. The match ended 0-0 with D as the final result."
"On 2008-01-29, Arsenal played against Newcastle Utd. The match ended 3-0 with H as the final result."
"On 2008-01-29, Middlesbrough played against Wigan Athletic. The match ended 1-0 with H as the final result."
"On 2008-01-30, Derby County played against Manchester City. The match ended 1-1 with D as the final result."
"On 2008-01-30, Chelsea played against Reading. The match ended 1-0 with H as the final result."
"On 2008-01-30, Manchester Utd played against Portsmouth. The match ended 2-0 with H as the final result."
"On 2008-01-30, West Ham played against Liverpool. The match ended 1-0 with H as the final result."
"On 2008-01-30, Everton played against Tottenham. The match ended 0-0 with D as the final result."
"On 2008-02-02, Tottenham played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2008-02-02, Liverpool played against Sunderland. The match ended 3-0 with H as the final result."
"On 2008-02-02, Reading played against Bolton. The match ended 0-2 with A as the final result."
"On 2008-02-02, Manchester City played against Arsenal. The match ended 1-3 with A as the final result."
"On 2008-02-02, Birmingham City played against Derby County. The match ended 1-1 with D as the final result."
"On 2008-02-02, Blackburn played against Everton. The match ended 0-0 with D as the final result."
"On 2008-02-02, Portsmouth played against Chelsea. The match ended 1-1 with D as the final result."
"On 2008-02-02, Wigan Athletic played against West Ham. The match ended 1-0 with H as the final result."
"On 2008-02-03, Newcastle Utd played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2008-02-03, Fulham played against Aston Villa. The match ended 2-1 with H as the final result."
"On 2008-02-09, Derby County played against Tottenham. The match ended 0-3 with A as the final result."
"On 2008-02-09, Bolton played against Portsmouth. The match ended 0-1 with A as the final result."
"On 2008-02-09, West Ham played against Birmingham City. The match ended 1-1 with D as the final result."
"On 2008-02-09, Aston Villa played against Newcastle Utd. The match ended 4-1 with H as the final result."
"On 2008-02-09, Middlesbrough played against Fulham. The match ended 1-0 with H as the final result."
"On 2008-02-09, Sunderland played against Wigan Athletic. The match ended 2-0 with H as the final result."
"On 2008-02-09, Everton played against Reading. The match ended 1-0 with H as the final result."
"On 2008-02-10, Manchester Utd played against Manchester City. The match ended 1-2 with A as the final result."
"On 2008-02-10, Chelsea played against Liverpool. The match ended 0-0 with D as the final result."
"On 2008-02-11, Arsenal played against Blackburn. The match ended 2-0 with H as the final result."
"On 2008-02-23, Portsmouth played against Sunderland. The match ended 1-0 with H as the final result."
"On 2008-02-23, Fulham played against West Ham. The match ended 0-1 with A as the final result."
"On 2008-02-23, Birmingham City played against Arsenal. The match ended 2-2 with D as the final result."
"On 2008-02-23, Newcastle Utd played against Manchester Utd. The match ended 1-5 with A as the final result."
"On 2008-02-23, Liverpool played against Middlesbrough. The match ended 3-2 with H as the final result."
"On 2008-02-23, Wigan Athletic played against Derby County. The match ended 2-0 with H as the final result."
"On 2008-02-24, Reading played against Aston Villa. The match ended 1-2 with A as the final result."
"On 2008-02-24, Blackburn played against Bolton. The match ended 4-1 with H as the final result."
"On 2008-02-25, Manchester City played against Everton. The match ended 0-2 with A as the final result."
"On 2008-03-01, Newcastle Utd played against Blackburn. The match ended 0-1 with A as the final result."
"On 2008-03-01, Arsenal played against Aston Villa. The match ended 1-1 with D as the final result."
"On 2008-03-01, Derby County played against Sunderland. The match ended 0-0 with D as the final result."
"On 2008-03-01, Manchester City played against Wigan Athletic. The match ended 0-0 with D as the final result."
"On 2008-03-01, Birmingham City played against Tottenham. The match ended 4-1 with H as the final result."
"On 2008-03-01, Fulham played against Manchester Utd. The match ended 0-3 with A as the final result."
"On 2008-03-01, Middlesbrough played against Reading. The match ended 0-1 with A as the final result."
"On 2008-03-01, West Ham played against Chelsea. The match ended 0-4 with A as the final result."
"On 2008-03-02, Bolton played against Liverpool. The match ended 1-3 with A as the final result."
"On 2008-03-02, Everton played against Portsmouth. The match ended 3-1 with H as the final result."
"On 2008-03-05, Liverpool played against West Ham. The match ended 4-0 with H as the final result."
"On 2008-03-08, Reading played against Manchester City. The match ended 2-0 with H as the final result."
"On 2008-03-08, Blackburn played against Fulham. The match ended 1-1 with D as the final result."
"On 2008-03-08, Liverpool played against Newcastle Utd. The match ended 3-0 with H as the final result."
"On 2008-03-09, Sunderland played against Everton. The match ended 0-1 with A as the final result."
"On 2008-03-09, Wigan Athletic played against Arsenal. The match ended 0-0 with D as the final result."
"On 2008-03-09, Tottenham played against West Ham. The match ended 4-0 with H as the final result."
"On 2008-03-12, Chelsea played against Derby County. The match ended 6-1 with H as the final result."
"On 2008-03-12, Portsmouth played against Birmingham City. The match ended 4-2 with H as the final result."
"On 2008-03-12, Aston Villa played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2008-03-15, Derby County played against Manchester Utd. The match ended 0-1 with A as the final result."
"On 2008-03-15, Sunderland played against Chelsea. The match ended 0-1 with A as the final result."
"On 2008-03-15, Arsenal played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2008-03-15, Liverpool played against Reading. The match ended 2-1 with H as the final result."
"On 2008-03-15, Portsmouth played against Aston Villa. The match ended 2-0 with H as the final result."
"On 2008-03-15, West Ham played against Blackburn. The match ended 2-1 with H as the final result."
"On 2008-03-16, Wigan Athletic played against Bolton. The match ended 1-0 with H as the final result."
"On 2008-03-16, Manchester City played against Tottenham. The match ended 2-1 with H as the final result."
"On 2008-03-16, Fulham played against Everton. The match ended 1-0 with H as the final result."
"On 2008-03-17, Birmingham City played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2008-03-19, Tottenham played against Chelsea. The match ended 4-4 with D as the final result."
"On 2008-03-19, Manchester Utd played against Bolton. The match ended 2-0 with H as the final result."
"On 2008-03-22, Bolton played against Manchester City. The match ended 0-0 with D as the final result."
"On 2008-03-22, Tottenham played against Portsmouth. The match ended 2-0 with H as the final result."
"On 2008-03-22, Aston Villa played against Sunderland. The match ended 0-1 with A as the final result."
"On 2008-03-22, Everton played against West Ham. The match ended 1-1 with D as the final result."
"On 2008-03-22, Blackburn played against Wigan Athletic. The match ended 3-1 with H as the final result."
"On 2008-03-22, Middlesbrough played against Derby County. The match ended 1-0 with H as the final result."
"On 2008-03-22, Newcastle Utd played against Fulham. The match ended 2-0 with H as the final result."
"On 2008-03-22, Reading played against Birmingham City. The match ended 2-1 with H as the final result."
"On 2008-03-23, Chelsea played against Arsenal. The match ended 2-1 with H as the final result."
"On 2008-03-23, Manchester Utd played against Liverpool. The match ended 3-0 with H as the final result."
"On 2008-03-29, Reading played against Blackburn. The match ended 0-0 with D as the final result."
"On 2008-03-29, Portsmouth played against Wigan Athletic. The match ended 2-0 with H as the final result."
"On 2008-03-29, Derby County played against Fulham. The match ended 2-2 with D as the final result."
"On 2008-03-29, Manchester Utd played against Aston Villa. The match ended 4-0 with H as the final result."
"On 2008-03-29, Birmingham City played against Manchester City. The match ended 3-1 with H as the final result."
"On 2008-03-29, Bolton played against Arsenal. The match ended 2-3 with A as the final result."
"On 2008-03-29, Sunderland played against West Ham. The match ended 2-1 with H as the final result."
"On 2008-03-30, Liverpool played against Everton. The match ended 1-0 with H as the final result."
"On 2008-03-30, Tottenham played against Newcastle Utd. The match ended 1-4 with A as the final result."
"On 2008-03-30, Chelsea played against Middlesbrough. The match ended 1-0 with H as the final result."
"On 2008-04-05, Blackburn played against Tottenham. The match ended 1-1 with D as the final result."
"On 2008-04-05, Newcastle Utd played against Reading. The match ended 3-0 with H as the final result."
"On 2008-04-05, Aston Villa played against Bolton. The match ended 4-0 with H as the final result."
"On 2008-04-05, Arsenal played against Liverpool. The match ended 1-1 with D as the final result."
"On 2008-04-05, Wigan Athletic played against Birmingham City. The match ended 2-0 with H as the final result."
"On 2008-04-05, Manchester City played against Chelsea. The match ended 0-2 with A as the final result."
"On 2008-04-05, Fulham played against Sunderland. The match ended 1-3 with A as the final result."
"On 2008-04-06, Middlesbrough played against Manchester Utd. The match ended 2-2 with D as the final result."
"On 2008-04-06, Everton played against Derby County. The match ended 1-0 with H as the final result."
"On 2008-04-08, West Ham played against Portsmouth. The match ended 0-1 with A as the final result."
"On 2008-04-12, Portsmouth played against Newcastle Utd. The match ended 0-0 with D as the final result."
"On 2008-04-12, Derby County played against Aston Villa. The match ended 0-6 with A as the final result."
"On 2008-04-12, Reading played against Fulham. The match ended 0-2 with A as the final result."
"On 2008-04-12, Tottenham played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2008-04-12, Sunderland played against Manchester City. The match ended 1-2 with A as the final result."
"On 2008-04-12, Birmingham City played against Everton. The match ended 1-1 with D as the final result."
"On 2008-04-12, Bolton played against West Ham. The match ended 1-0 with H as the final result."
"On 2008-04-13, Liverpool played against Blackburn. The match ended 3-1 with H as the final result."
"On 2008-04-13, Manchester Utd played against Arsenal. The match ended 2-1 with H as the final result."
"On 2008-04-14, Chelsea played against Wigan Athletic. The match ended 1-1 with D as the final result."
"On 2008-04-17, Everton played against Chelsea. The match ended 0-1 with A as the final result."
"On 2008-04-19, Blackburn played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2008-04-19, Fulham played against Liverpool. The match ended 0-2 with A as the final result."
"On 2008-04-19, Arsenal played against Reading. The match ended 2-0 with H as the final result."
"On 2008-04-19, West Ham played against Derby County. The match ended 2-1 with H as the final result."
"On 2008-04-19, Wigan Athletic played against Tottenham. The match ended 1-1 with D as the final result."
"On 2008-04-19, Middlesbrough played against Bolton. The match ended 0-1 with A as the final result."
"On 2008-04-20, Newcastle Utd played against Sunderland. The match ended 2-0 with H as the final result."
"On 2008-04-20, Manchester City played against Portsmouth. The match ended 3-1 with H as the final result."
"On 2008-04-20, Aston Villa played against Birmingham City. The match ended 5-1 with H as the final result."
"On 2008-04-26, Birmingham City played against Liverpool. The match ended 2-2 with D as the final result."
"On 2008-04-26, Sunderland played against Middlesbrough. The match ended 3-2 with H as the final result."
"On 2008-04-26, West Ham played against Newcastle Utd. The match ended 2-2 with D as the final result."
"On 2008-04-26, Chelsea played against Manchester Utd. The match ended 2-1 with H as the final result."
"On 2008-04-26, Wigan Athletic played against Reading. The match ended 0-0 with D as the final result."
"On 2008-04-26, Tottenham played against Bolton. The match ended 1-1 with D as the final result."
"On 2008-04-26, Manchester City played against Fulham. The match ended 2-3 with A as the final result."
"On 2008-04-27, Portsmouth played against Blackburn. The match ended 0-1 with A as the final result."
"On 2008-04-27, Everton played against Aston Villa. The match ended 2-2 with D as the final result."
"On 2008-04-28, Derby County played against Arsenal. The match ended 2-6 with A as the final result."
"On 2008-05-03, Manchester Utd played against West Ham. The match ended 4-1 with H as the final result."
"On 2008-05-03, Fulham played against Birmingham City. The match ended 2-0 with H as the final result."
"On 2008-05-03, Bolton played against Sunderland. The match ended 2-0 with H as the final result."
"On 2008-05-03, Aston Villa played against Wigan Athletic. The match ended 0-2 with A as the final result."
"On 2008-05-03, Blackburn played against Derby County. The match ended 3-1 with H as the final result."
"On 2008-05-03, Middlesbrough played against Portsmouth. The match ended 2-0 with H as the final result."
"On 2008-05-03, Reading played against Tottenham. The match ended 0-1 with A as the final result."
"On 2008-05-04, Arsenal played against Everton. The match ended 1-0 with H as the final result."
"On 2008-05-04, Liverpool played against Manchester City. The match ended 1-0 with H as the final result."
"On 2008-05-05, Newcastle Utd played against Chelsea. The match ended 0-2 with A as the final result."
"On 2008-05-11, Middlesbrough played against Manchester City. The match ended 8-1 with H as the final result."
"On 2008-05-11, West Ham played against Aston Villa. The match ended 2-2 with D as the final result."
"On 2008-05-11, Everton played against Newcastle Utd. The match ended 3-1 with H as the final result."
"On 2008-05-11, Tottenham played against Liverpool. The match ended 0-2 with A as the final result."
"On 2008-05-11, Sunderland played against Arsenal. The match ended 0-1 with A as the final result."
"On 2008-05-11, Chelsea played against Bolton. The match ended 1-1 with D as the final result."
"On 2008-05-11, Wigan Athletic played against Manchester Utd. The match ended 0-2 with A as the final result."
"On 2008-05-11, Birmingham City played against Blackburn. The match ended 4-1 with H as the final result."
"On 2008-05-11, Portsmouth played against Fulham. The match ended 0-1 with A as the final result."
"On 2008-05-11, Derby County played against Reading. The match ended 0-4 with A as the final result."
"On 2008-08-16, Sunderland played against Liverpool. The match ended 0-1 with A as the final result."
"On 2008-08-16, West Ham played against Wigan Athletic. The match ended 2-1 with H as the final result."
"On 2008-08-16, Bolton played against Stoke City. The match ended 3-1 with H as the final result."
"On 2008-08-16, Everton played against Blackburn. The match ended 2-3 with A as the final result."
"On 2008-08-16, Middlesbrough played against Tottenham. The match ended 2-1 with H as the final result."
"On 2008-08-16, Arsenal played against West Brom. The match ended 1-0 with H as the final result."
"On 2008-08-16, Hull City played against Fulham. The match ended 2-1 with H as the final result."
"On 2008-08-17, Chelsea played against Portsmouth. The match ended 4-0 with H as the final result."
"On 2008-08-17, Aston Villa played against Manchester City. The match ended 4-2 with H as the final result."
"On 2008-08-17, Manchester Utd played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2008-08-23, Fulham played against Arsenal. The match ended 1-0 with H as the final result."
"On 2008-08-23, Newcastle Utd played against Bolton. The match ended 1-0 with H as the final result."
"On 2008-08-23, Liverpool played against Middlesbrough. The match ended 2-1 with H as the final result."
"On 2008-08-23, West Brom played against Everton. The match ended 1-2 with A as the final result."
"On 2008-08-23, Stoke City played against Aston Villa. The match ended 3-2 with H as the final result."
"On 2008-08-23, Blackburn played against Hull City. The match ended 1-1 with D as the final result."
"On 2008-08-23, Tottenham played against Sunderland. The match ended 1-2 with A as the final result."
"On 2008-08-24, Wigan Athletic played against Chelsea. The match ended 0-1 with A as the final result."
"On 2008-08-24, Manchester City played against West Ham. The match ended 3-0 with H as the final result."
"On 2008-08-25, Portsmouth played against Manchester Utd. The match ended 0-1 with A as the final result."
"On 2008-08-30, Middlesbrough played against Stoke City. The match ended 2-1 with H as the final result."
"On 2008-08-30, Arsenal played against Newcastle Utd. The match ended 3-0 with H as the final result."
"On 2008-08-30, West Ham played against Blackburn. The match ended 4-1 with H as the final result."
"On 2008-08-30, Hull City played against Wigan Athletic. The match ended 0-5 with A as the final result."
"On 2008-08-30, Everton played against Portsmouth. The match ended 0-3 with A as the final result."
"On 2008-08-30, Bolton played against West Brom. The match ended 0-0 with D as the final result."
"On 2008-08-31, Chelsea played against Tottenham. The match ended 1-1 with D as the final result."
"On 2008-08-31, Aston Villa played against Liverpool. The match ended 0-0 with D as the final result."
"On 2008-08-31, Sunderland played against Manchester City. The match ended 0-3 with A as the final result."
"On 2008-09-13, Portsmouth played against Middlesbrough. The match ended 2-1 with H as the final result."
"On 2008-09-13, Wigan Athletic played against Sunderland. The match ended 1-1 with D as the final result."
"On 2008-09-13, Blackburn played against Arsenal. The match ended 0-4 with A as the final result."
"On 2008-09-13, West Brom played against West Ham. The match ended 3-2 with H as the final result."
"On 2008-09-13, Liverpool played against Manchester Utd. The match ended 2-1 with H as the final result."
"On 2008-09-13, Manchester City played against Chelsea. The match ended 1-3 with A as the final result."
"On 2008-09-13, Newcastle Utd played against Hull City. The match ended 1-2 with A as the final result."
"On 2008-09-13, Fulham played against Bolton. The match ended 2-1 with H as the final result."
"On 2008-09-14, Stoke City played against Everton. The match ended 2-3 with A as the final result."
"On 2008-09-15, Tottenham played against Aston Villa. The match ended 1-2 with A as the final result."
"On 2008-09-20, Liverpool played against Stoke City. The match ended 0-0 with D as the final result."
"On 2008-09-20, Blackburn played against Fulham. The match ended 1-0 with H as the final result."
"On 2008-09-20, Sunderland played against Middlesbrough. The match ended 2-0 with H as the final result."
"On 2008-09-20, West Ham played against Newcastle Utd. The match ended 3-1 with H as the final result."
"On 2008-09-20, Bolton played against Arsenal. The match ended 1-3 with A as the final result."
"On 2008-09-21, Chelsea played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2008-09-21, West Brom played against Aston Villa. The match ended 1-2 with A as the final result."
"On 2008-09-21, Tottenham played against Wigan Athletic. The match ended 0-0 with D as the final result."
"On 2008-09-21, Manchester City played against Portsmouth. The match ended 6-0 with H as the final result."
"On 2008-09-21, Hull City played against Everton. The match ended 2-2 with D as the final result."
"On 2008-09-27, Aston Villa played against Sunderland. The match ended 2-1 with H as the final result."
"On 2008-09-27, Fulham played against West Ham. The match ended 1-2 with A as the final result."
"On 2008-09-27, Everton played against Liverpool. The match ended 0-2 with A as the final result."
"On 2008-09-27, Arsenal played against Hull City. The match ended 1-2 with A as the final result."
"On 2008-09-27, Middlesbrough played against West Brom. The match ended 0-1 with A as the final result."
"On 2008-09-27, Stoke City played against Chelsea. The match ended 0-2 with A as the final result."
"On 2008-09-27, Newcastle Utd played against Blackburn. The match ended 1-2 with A as the final result."
"On 2008-09-27, Manchester Utd played against Bolton. The match ended 2-0 with H as the final result."
"On 2008-09-28, Wigan Athletic played against Manchester City. The match ended 2-1 with H as the final result."
"On 2008-09-28, Portsmouth played against Tottenham. The match ended 2-0 with H as the final result."
"On 2008-10-04, Wigan Athletic played against Middlesbrough. The match ended 0-1 with A as the final result."
"On 2008-10-04, Sunderland played against Arsenal. The match ended 1-1 with D as the final result."
"On 2008-10-04, Blackburn played against Manchester Utd. The match ended 0-2 with A as the final result."
"On 2008-10-04, West Brom played against Fulham. The match ended 1-0 with H as the final result."
"On 2008-10-05, Everton played against Newcastle Utd. The match ended 2-2 with D as the final result."
"On 2008-10-05, Portsmouth played against Stoke City. The match ended 2-1 with H as the final result."
"On 2008-10-05, Tottenham played against Hull City. The match ended 0-1 with A as the final result."
"On 2008-10-05, West Ham played against Bolton. The match ended 1-3 with A as the final result."
"On 2008-10-05, Manchester City played against Liverpool. The match ended 2-3 with A as the final result."
"On 2008-10-05, Chelsea played against Aston Villa. The match ended 2-0 with H as the final result."
"On 2008-10-18, Middlesbrough played against Chelsea. The match ended 0-5 with A as the final result."
"On 2008-10-18, Aston Villa played against Portsmouth. The match ended 0-0 with D as the final result."
"On 2008-10-18, Fulham played against Sunderland. The match ended 0-0 with D as the final result."
"On 2008-10-18, Bolton played against Blackburn. The match ended 0-0 with D as the final result."
